Experimento,phi_s0,Pendiente,s_hat,prof_mm,z_tilde,eta,theta_deg,phi_s,Pe,Pe_std,n_muestras
Exp_phis80_i4cm,0.8000,i4cm,0.0250,0.7500,0.9723,0.9723,7.5387,0.2136,2099.4720,204.7005,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,1.2500,0.9538,0.9538,7.5387,0.0745,1613.3542,128.7362,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,1.7500,0.9353,0.9353,7.5387,0.0076,1302.6458,23.6866,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,2.2500,0.9168,0.9168,7.5387,0.0015,1063.6987,20.7127,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,2.7500,0.8983,0.8983,7.5387,0.0021,895.7385,17.8021,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,3.2500,0.8798,0.8798,7.5387,0.0010,774.4434,15.7422,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,3.7500,0.8613,0.8613,7.5387,0.0014,681.4917,14.0205,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,4.2500,0.8428,0.8428,7.5387,0.0038,607.4676,16.1848,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,4.7500,0.8243,0.8243,7.5387,0.0050,548.2817,13.7575,1760
Exp_phis80_i4cm,0.8000,i4cm,0.0250,5.2500,0.8059,0.8059,7.5387,0.0178,494.9918,25.8647,1764
Exp_phis80_i4cm,0.8000,i4cm,0.0250,5.7500,0.7874,0.7874,7.5387,0.0208,453.8857,22.3672,1765
Exp_phis80_i4cm,0.8000,i4cm,0.0250,6.2500,0.7689,0.7689,7.5387,0.0126,422.6752,16.4316,1765
Exp_phis80_i4cm,0.8000,i4cm,0.0250,6.7500,0.7504,0.7504,7.5387,0.0284,388.1544,25.2640,1765
Exp_phis80_i4cm,0.8000,i4cm,0.0250,7.2500,0.7319,0.7319,7.5387,0.0344,361.1194,20.6128,1765
Exp_phis80_i4cm,0.8000,i4cm,0.0250,7.7500,0.7134,0.7134,7.5387,0.1517,306.1601,58.6042,1766
Exp_phis80_i4cm,0.8000,i4cm,0.0250,8.2500,0.6949,0.6949,7.5387,0.5990,168.1177,74.4235,1767
Exp_phis80_i4cm,0.8000,i4cm,0.0250,8.7500,0.6764,0.6764,7.5387,0.8805,86.2037,33.3232,1767
Exp_phis80_i4cm,0.8000,i4cm,0.0250,9.2500,0.6579,0.6579,7.5387,0.9772,57.8353,25.0345,1769
Exp_phis80_i4cm,0.8000,i4cm,0.0250,9.7500,0.6395,0.6395,7.5387,0.9916,51.5046,22.8980,1769
Exp_phis80_i4cm,0.8000,i4cm,0.0250,10.2500,0.6210,0.6210,7.5387,0.9933,48.6313,21.5043,1769
Exp_phis80_i4cm,0.8000,i4cm,0.0250,10.7500,0.6025,0.6025,7.5387,0.9935,46.3712,20.1896,1769
Exp_phis80_i4cm,0.8000,i4cm,0.0250,11.2500,0.5840,0.5840,7.5387,0.9935,44.3297,19.3105,1769
Exp_phis80_i4cm,0.8000,i4cm,0.0250,11.7500,0.5655,0.5655,7.5387,0.9935,42.5128,18.3637,1770
Exp_phis80_i4cm,0.8000,i4cm,0.0250,12.2500,0.5470,0.5470,7.5387,0.9935,40.7977,17.7123,1770
Exp_phis80_i4cm,0.8000,i4cm,0.0250,12.7500,0.5285,0.5285,7.5387,0.9933,39.2937,17.3757,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,13.2500,0.5100,0.5100,7.5387,0.9933,37.8304,16.7866,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,13.7500,0.4915,0.4915,7.5387,0.9933,36.4690,16.1604,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,14.2500,0.4730,0.4730,7.5387,0.9935,35.1620,15.1561,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,14.7500,0.4546,0.4546,7.5387,0.9937,33.9568,14.4337,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,15.2500,0.4361,0.4361,7.5387,0.9937,32.8614,14.0990,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,15.7500,0.4176,0.4176,7.5387,0.9937,31.8225,13.5093,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,16.2500,0.3991,0.3991,7.5387,0.9938,30.8367,13.0000,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,16.7500,0.3806,0.3806,7.5387,0.9891,30.5757,12.8967,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,17.2500,0.3621,0.3621,7.5387,0.9851,30.2273,13.0937,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,17.7500,0.3436,0.3436,7.5387,0.9938,28.2481,11.7591,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,18.2500,0.3251,0.3251,7.5387,0.9939,27.4661,11.4310,1771
Exp_phis80_i4cm,0.8000,i4cm,0.0250,18.7500,0.3066,0.3066,7.5387,0.9935,26.8370,11.9494,1772
Exp_phis80_i4cm,0.8000,i4cm,0.0250,19.2500,0.2882,0.2882,7.5387,0.9938,26.1069,11.3313,1772
Exp_phis80_i4cm,0.8000,i4cm,0.0250,19.7500,0.2697,0.2697,7.5387,0.9940,25.4268,10.8968,1772
Exp_phis80_i4cm,0.8000,i4cm,0.0250,20.2500,0.2512,0.2512,7.5387,0.9942,24.7682,10.4904,1772
Exp_phis80_i4cm,0.8000,i4cm,0.0250,20.7500,0.2327,0.2327,7.5387,0.9943,24.1714,10.2439,1772
Exp_phis80_i4cm,0.8000,i4cm,0.0250,21.2500,0.2142,0.2142,7.5387,0.9938,23.6950,10.7911,1773
Exp_phis80_i4cm,0.8000,i4cm,0.0250,21.7500,0.1957,0.1957,7.5387,0.9940,23.1291,10.5629,1773
Exp_phis80_i4cm,0.8000,i4cm,0.0250,22.2500,0.1772,0.1772,7.5387,0.9941,22.5997,10.2467,1773
Exp_phis80_i4cm,0.8000,i4cm,0.0250,22.7500,0.1587,0.1587,7.5387,0.9938,22.1839,10.6068,1774
Exp_phis80_i4cm,0.8000,i4cm,0.0250,23.2500,0.1402,0.1402,7.5387,0.9942,21.6599,10.3910,1774
Exp_phis80_i4cm,0.8000,i4cm,0.0250,23.7500,0.1217,0.1217,7.5387,0.9943,21.1946,10.1746,1774
Exp_phis80_i4cm,0.8000,i4cm,0.0250,24.2500,0.1033,0.1033,7.5387,0.9944,20.7554,9.8971,1774
Exp_phis80_i4cm,0.8000,i4cm,0.0250,24.7500,0.0848,0.0848,7.5387,0.9946,20.3103,9.5772,1774
Exp_phis80_i4cm,0.8000,i4cm,0.0250,25.2500,0.0663,0.0663,7.5387,0.9949,19.8769,9.2337,1774
Exp_phis80_i4cm,0.8000,i4cm,0.0250,25.7500,0.0478,0.0478,7.5387,0.9951,19.4679,8.9625,1774
Exp_phis80_i4cm,0.8000,i4cm,0.0250,26.2500,0.0293,0.0293,7.5387,0.9948,19.1683,9.5218,1775
Exp_phis80_i4cm,0.8000,i4cm,0.0250,26.7500,0.0108,0.0108,7.5387,0.9952,18.7692,9.0399,1775
Exp_phis80_i4cm,0.8000,i4cm,0.0750,0.2500,0.9908,0.9908,5.0060,0.2765,3666.4962,263.3907,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,0.7500,0.9723,0.9723,5.0060,0.0651,2307.8658,110.9148,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,1.2500,0.9538,0.9538,5.0060,0.0371,1640.1411,91.6526,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,1.7500,0.9353,0.9353,5.0060,0.0005,1295.1314,9.7417,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,2.2500,0.9168,0.9168,5.0060,0.0000,1052.9282,8.4252,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,2.7500,0.8983,0.8983,5.0060,0.0000,886.8317,7.0862,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,3.2500,0.8798,0.8798,5.0060,0.0002,765.8736,6.5024,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,3.7500,0.8613,0.8613,5.0060,0.0002,674.0732,5.5603,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,4.2500,0.8428,0.8428,5.0060,0.0083,598.1446,14.7960,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,4.7500,0.8243,0.8243,5.0060,0.0432,525.2938,49.7139,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,5.2500,0.8059,0.8059,5.0060,0.0352,481.8615,36.5232,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,5.7500,0.7874,0.7874,5.0060,0.0132,450.8434,14.1567,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,6.2500,0.7689,0.7689,5.0060,0.0278,412.1910,14.0238,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,6.7500,0.7504,0.7504,5.0060,0.1532,343.6268,65.5605,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,7.2500,0.7319,0.7319,5.0060,0.5543,201.1454,94.2236,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,7.7500,0.7134,0.7134,5.0060,0.7899,121.4222,79.5211,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,8.2500,0.6949,0.6949,5.0060,0.7627,121.4319,69.6311,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,8.7500,0.6764,0.6764,5.0060,0.8437,94.0621,38.2679,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,9.2500,0.6579,0.6579,5.0060,0.9554,61.8607,9.3555,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,9.7500,0.6395,0.6395,5.0060,0.9997,48.3870,0.7265,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,10.2500,0.6210,0.6210,5.0060,1.0000,45.9988,0.3761,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,10.7500,0.6025,0.6025,5.0060,1.0000,43.8841,0.3589,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,11.2500,0.5840,0.5840,5.0060,1.0000,41.9553,0.3432,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,11.7500,0.5655,0.5655,5.0060,1.0000,40.1889,0.3288,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,12.2500,0.5470,0.5470,5.0060,1.0000,38.5652,0.3156,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,12.7500,0.5285,0.5285,5.0060,1.0000,37.0676,0.3033,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,13.2500,0.5100,0.5100,5.0060,1.0000,35.6820,0.2920,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,13.7500,0.4915,0.4915,5.0060,1.0000,34.3963,0.2815,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,14.2500,0.4730,0.4730,5.0060,1.0000,33.2000,0.2718,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,14.7500,0.4546,0.4546,5.0060,1.0000,32.0841,0.2627,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,15.2500,0.4361,0.4361,5.0060,0.9981,31.3290,1.0140,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,15.7500,0.4176,0.4176,5.0060,0.9873,31.9264,4.0325,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,16.2500,0.3991,0.3991,5.0060,0.9959,29.7271,2.4233,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,16.7500,0.3806,0.3806,5.0060,0.9997,28.3194,0.4498,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,17.2500,0.3621,0.3621,5.0060,1.0000,27.4679,0.2250,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,17.7500,0.3436,0.3436,5.0060,1.0000,26.6996,0.2187,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,18.2500,0.3251,0.3251,5.0060,1.0000,25.9731,0.2128,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,18.7500,0.3066,0.3066,5.0060,1.0000,25.2851,0.2071,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,19.2500,0.2882,0.2882,5.0060,1.0000,24.6327,0.2018,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,19.7500,0.2697,0.2697,5.0060,1.0000,24.0130,0.1967,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,20.2500,0.2512,0.2512,5.0060,1.0000,23.4237,0.1919,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,20.7500,0.2327,0.2327,5.0060,1.0000,22.8627,0.1873,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,21.2500,0.2142,0.2142,5.0060,1.0000,22.3280,0.1830,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,21.7500,0.1957,0.1957,5.0060,1.0000,21.8176,0.1788,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,22.2500,0.1772,0.1772,5.0060,1.0000,21.3301,0.1748,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,22.7500,0.1587,0.1587,5.0060,1.0000,20.8639,0.1710,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,23.2500,0.1402,0.1402,5.0060,1.0000,20.4176,0.1673,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,23.7500,0.1217,0.1217,5.0060,1.0000,19.9900,0.1638,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,24.2500,0.1033,0.1033,5.0060,1.0000,19.5800,0.1605,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,24.7500,0.0848,0.0848,5.0060,1.0000,19.1865,0.1573,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,25.2500,0.0663,0.0663,5.0060,1.0000,18.8084,0.1542,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,25.7500,0.0478,0.0478,5.0060,1.0000,18.4450,0.1512,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,26.2500,0.0293,0.0293,5.0060,1.0000,18.0953,0.1483,878
Exp_phis80_i4cm,0.8000,i4cm,0.0750,26.7500,0.0108,0.0108,5.0060,1.0000,17.7587,0.1456,878
Exp_phis80_i4cm,0.8000,i4cm,0.1250,0.2500,0.9908,0.9908,5.2423,0.2496,3690.6625,280.3154,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,0.7500,0.9723,0.9723,5.2423,0.1702,2137.7075,198.8782,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,1.2500,0.9538,0.9538,5.2423,0.0094,1668.6832,34.0717,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,1.7500,0.9353,0.9353,5.2423,0.0000,1292.2890,26.0358,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,2.2500,0.9168,0.9168,5.2423,0.0000,1050.2711,20.9214,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,2.7500,0.8983,0.8983,5.2423,0.0000,884.5799,17.5469,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,3.2500,0.8798,0.8798,5.2423,0.0000,764.0590,15.0654,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,3.7500,0.8613,0.8613,5.2423,0.0000,672.4602,13.1665,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,4.2500,0.8428,0.8428,5.2423,0.0014,599.8097,12.2921,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,4.7500,0.8243,0.8243,5.2423,0.0081,538.9284,16.2206,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,5.2500,0.8059,0.8059,5.2423,0.0072,491.8553,15.8050,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,5.7500,0.7874,0.7874,5.2423,0.1619,397.0186,109.6156,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,6.2500,0.7689,0.7689,5.2423,0.2483,337.4795,149.7329,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,6.7500,0.7504,0.7504,5.2423,0.2660,308.2748,141.0881,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,7.2500,0.7319,0.7319,5.2423,0.3275,269.9612,124.6981,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,7.7500,0.7134,0.7134,5.2423,0.5449,192.1990,88.2734,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,8.2500,0.6949,0.6949,5.2423,0.7686,120.4288,60.6986,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,8.7500,0.6764,0.6764,5.2423,0.8345,96.7273,47.9178,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,9.2500,0.6579,0.6579,5.2423,0.8883,78.4540,27.5130,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,9.7500,0.6395,0.6395,5.2423,0.9905,50.4488,4.0712,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,10.2500,0.6210,0.6210,5.2423,1.0000,45.8857,0.8843,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,10.7500,0.6025,0.6025,5.2423,1.0000,43.7730,0.8355,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,11.2500,0.5840,0.5840,5.2423,1.0000,41.8490,0.7987,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,11.7500,0.5655,0.5655,5.2423,1.0000,40.0871,0.7649,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,12.2500,0.5470,0.5470,5.2423,1.0000,38.4676,0.7339,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,12.7500,0.5285,0.5285,5.2423,1.0000,36.9738,0.7054,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,13.2500,0.5100,0.5100,5.2423,1.0000,35.5917,0.6789,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,13.7500,0.4915,0.4915,5.2423,1.0000,34.3092,0.6544,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,14.2500,0.4730,0.4730,5.2423,1.0000,33.1159,0.6316,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,14.7500,0.4546,0.4546,5.2423,0.9913,33.3724,5.3965,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,15.2500,0.4361,0.4361,5.2423,0.9883,32.7410,6.2719,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,15.7500,0.4176,0.4176,5.2423,0.9914,31.2554,3.8517,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,16.2500,0.3991,0.3991,5.2423,1.0000,29.0778,0.5697,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,16.7500,0.3806,0.3806,5.2423,0.9992,28.3197,0.8962,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,17.2500,0.3621,0.3621,5.2423,0.9957,27.9720,2.2032,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,17.7500,0.3436,0.3436,5.2423,0.9551,32.4769,19.4739,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,18.2500,0.3251,0.3251,5.2423,0.9613,30.8063,16.3969,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,18.7500,0.3066,0.3066,5.2423,0.9998,25.2430,0.5507,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,19.2500,0.2882,0.2882,5.2423,1.0000,24.5703,0.4683,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,19.7500,0.2697,0.2697,5.2423,1.0000,23.9522,0.4565,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,20.2500,0.2512,0.2512,5.2423,1.0000,23.3644,0.4453,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,20.7500,0.2327,0.2327,5.2423,1.0000,22.8048,0.4346,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,21.2500,0.2142,0.2142,5.2423,1.0000,22.2714,0.4244,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,21.7500,0.1957,0.1957,5.2423,1.0000,21.7624,0.4147,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,22.2500,0.1772,0.1772,5.2423,1.0000,21.2761,0.4054,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,22.7500,0.1587,0.1587,5.2423,1.0000,20.8111,0.3966,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,23.2500,0.1402,0.1402,5.2423,1.0000,20.3659,0.3881,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,23.7500,0.1217,0.1217,5.2423,1.0000,19.9394,0.3799,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,24.2500,0.1033,0.1033,5.2423,1.0000,19.5304,0.3721,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,24.7500,0.0848,0.0848,5.2423,1.0000,19.1379,0.3646,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,25.2500,0.0663,0.0663,5.2423,1.0000,18.7608,0.3574,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,25.7500,0.0478,0.0478,5.2423,1.0000,18.3983,0.3505,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,26.2500,0.0293,0.0293,5.2423,1.0000,18.0495,0.3439,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1250,26.7500,0.0108,0.0108,5.2423,1.0000,17.7137,0.3375,1003
Exp_phis80_i4cm,0.8000,i4cm,0.1750,0.2500,0.9908,0.9908,7.7973,0.0928,3919.8520,235.2111,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,0.7500,0.9723,0.9723,7.7973,0.0155,2326.8529,66.7763,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,1.2500,0.9538,0.9538,7.7973,0.0012,1645.2924,44.0842,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,1.7500,0.9353,0.9353,7.7973,0.0001,1267.7035,32.2087,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,2.2500,0.9168,0.9168,7.7973,0.0001,1030.5759,25.4055,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,2.7500,0.8983,0.8983,7.7973,0.0004,868.0549,21.0352,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,3.2500,0.8798,0.8798,7.7973,0.0010,749.5565,18.0924,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,3.7500,0.8613,0.8613,7.7973,0.0019,659.2743,16.2785,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,4.2500,0.8428,0.8428,7.7973,0.0091,585.4675,16.1118,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,4.7500,0.8243,0.8243,7.7973,0.0169,525.5606,17.7990,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,5.2500,0.8059,0.8059,7.7973,0.0419,470.0186,34.6501,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,5.7500,0.7874,0.7874,7.7973,0.3594,318.9919,124.0490,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,6.2500,0.7689,0.7689,7.7973,0.5640,225.3056,152.2615,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,6.7500,0.7504,0.7504,7.7973,0.6841,171.1592,132.4763,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,7.2500,0.7319,0.7319,7.7973,0.7686,134.4004,102.4387,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,7.7500,0.7134,0.7134,7.7973,0.8397,105.7231,78.8217,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,8.2500,0.6949,0.6949,7.7973,0.9047,81.8813,55.4806,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,8.7500,0.6764,0.6764,7.7973,0.9717,59.9575,36.0945,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,9.2500,0.6579,0.6579,7.7973,0.9843,53.7223,24.4919,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,9.7500,0.6395,0.6395,7.7973,0.9985,47.7154,3.0281,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,10.2500,0.6210,0.6210,7.7973,0.9996,45.1569,1.8896,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,10.7500,0.6025,0.6025,7.7973,0.9996,43.0824,1.8165,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,11.2500,0.5840,0.5840,7.7973,0.9997,41.1821,1.5963,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,11.7500,0.5655,0.5655,7.7973,0.9996,39.4541,1.6445,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,12.2500,0.5470,0.5470,7.7973,0.9966,38.4338,3.2418,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,12.7500,0.5285,0.5285,7.7973,0.9918,37.8056,6.2224,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,13.2500,0.5100,0.5100,7.7973,0.9996,35.0449,1.4815,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,13.7500,0.4915,0.4915,7.7973,0.9996,33.7721,1.4719,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,14.2500,0.4730,0.4730,7.7973,0.9996,32.5973,1.4547,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,14.7500,0.4546,0.4546,7.7973,0.9991,31.5856,1.5520,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,15.2500,0.4361,0.4361,7.7973,0.9905,31.8639,5.0820,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,15.7500,0.4176,0.4176,7.7973,0.9756,33.0489,7.1729,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,16.2500,0.3991,0.3991,7.7973,0.9861,30.5482,8.3564,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,16.7500,0.3806,0.3806,7.7973,0.9589,33.3573,21.5143,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,17.2500,0.3621,0.3621,7.7973,0.9592,32.3700,20.8285,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,17.7500,0.3436,0.3436,7.7973,0.9822,28.4858,9.1949,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,18.2500,0.3251,0.3251,7.7973,0.9978,25.7424,1.4879,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,18.7500,0.3066,0.3066,7.7973,0.9998,24.8087,0.7260,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,19.2500,0.2882,0.2882,7.7973,0.9998,24.1681,0.6962,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,19.7500,0.2697,0.2697,7.7973,0.9998,23.5567,0.6230,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,20.2500,0.2512,0.2512,7.7973,0.9998,22.9769,0.5799,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,20.7500,0.2327,0.2327,7.7973,0.9999,22.4241,0.5316,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,21.2500,0.2142,0.2142,7.7973,0.9999,21.8967,0.4906,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,21.7500,0.1957,0.1957,7.7973,0.9999,21.3932,0.4561,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,22.2500,0.1772,0.1772,7.7973,1.0000,20.9121,0.4423,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,22.7500,0.1587,0.1587,7.7973,1.0000,20.4529,0.4292,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,23.2500,0.1402,0.1402,7.7973,1.0000,20.0160,0.4196,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,23.7500,0.1217,0.1217,7.7973,1.0000,19.5953,0.4143,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,24.2500,0.1033,0.1033,7.7973,1.0000,19.1934,0.4058,1299
Exp_phis80_i4cm,0.8000,i4cm,0.1750,24.7500,0.0848,0.0848,7.7973,1.0000,18.8077,0.3976,1299
